Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,Would you mind?
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"I got you cover, brah."
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,"Ah, much obliged, PeeWee. Now how about … The other side."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Not a stick in the mud?
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Say it.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"I can’t hear you, I’m sorry. What?"
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,Easy! Easy!
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"This one's in there, ain't it? Hold on. Chere, I know we got to get to Mama Odie lickity split but … This particular extractification is going to take a while, yeah."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Oh, poor Louis."
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,You know what would make me feel better? Crawfish snuged in Remoulade Sauce. Mercy!
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,Just a little more.
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,"Some banana foster sprinkled with pralines.. Oh, Mama!"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,How about swamp gumbo?
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,That’ll do.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"No, no, no, no, Your Royal Highness. You are gonna to mince this mushrooms."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Hop, to it!"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Are you mincing?
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Step aside, Mister. Watch … And learn."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,There you go.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Really?
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Aw, poor baby."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Well hey … You’ve got to make some descent mushrooms mincer, ok?"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Keep practicing and I just might hire you.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,No.
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,You said hello and he said what. And you said: Get a ugly face in…
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Anyone for seconds?
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Why thank you!.
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,There she is. The sweetest firefly of all creation.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Evangeline?
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,"I want to meet this girl, where she is?"
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"How can you miss her, she glows right up there, in front of you. Look how she lights up the sky Ma belle Evangeline"
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,"Oh, that ain’t no firefly, that’s a… So far above me yet I Know her heart belongs to only me - J t’adore. - I adore you. - Je t’aime. - I love you. -Evangeline"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"No, no. I don’t dance. Love always finds a way, it’s true"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,I’ve never danced. And I love you Evangeline
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Oooh, yeah! Love is beautiful Love is wonderful Love is everything, do you agree? Mais oui! Look how she lights up the sky I love you, Evangeline"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Ah, Lottie’s goodness for a heck of a dance partner. We best we pushin’ on."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Naveen!
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"No, no, no."
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Not bad for a 197 year old blind lady. Now, which one of you naughty children been messing with the Shadow Man?"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,We so glad we found you Mama Odie. Ray and Louis here been tellin’ us all about you. We’ve been travelling quite a long way. And you can’t imagine what we’ve been through. And we… And we heard that you …
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Juju! Come on, over here, you bad boy. Give a little sugar now. Y'all just loves your mama, don’t you? Good to see you again, Ray. How's your Grandma?"
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Oh, she's fine. She got in a little trouble for flashin' the neighbors again."
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,I like that old gal's spunk!
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Mama Odie … We don’t want to take too much of your time.
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,You want some candies?
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"No, no thank you."
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Well now, that’s too bad. This is a special candy. Woulda turn y’all human. No, no, no, please."
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,I’m just messing with y’all.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,How on earth did you know that we want to turn back…
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,Juju! Why didn’t you tell me my gumbo was burnin’?
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,You sure this is the right blind voodoo lady who lives in the boat in the tree in the bayou?
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,Pretty sure.
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"I can’t believe this, got to do everythin’ around here."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Mama Odie, if you …"
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,Taste it. Well?
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Hit it hard with a couple of shots of Tabasco, and it’s the bee’s knees! Now, can we…"
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Juju! That’s got some zang to it. I guess that’s what we needed. Now, y'all figured out what you need?"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"It’s just like you said, Mama Odie. We need to be human."
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,Y'all ain't got hte sense you was born with! You want to be human … But you blind to what you need.
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"It’s the same thing? No! You listen to your Mama now. Don’t matter what you look like Don’t matter what you wear How many rings you got on your finger We don’t care - No we don’t care Don’t matter where you come from Don’t even matter what you are A dog, a pig, a cow, a goat Had ‘em all in here We had ‘em all in here And they all knew what they wanted What they wanted me to do I told ‘em what they needed Just like I be telling you You got to dig a little deeper Find out who you are You got to dig a little deeper It really ain’t that far When you find out who you are You’ll find out what you need Blue skies and sunshine guaranteed You got to dig - Dig You got to dig - Dig Prince Froggy is a rich little boy You wanna be rich again That ain’t gonna make you happy now Did it make you happy then? No! Money ain’t got no soul Money ain’t got no heart All you need is some self-control Make yourself a brand new start You got to dig a little deeper Don’t have far to go You got to dig a little deeper Tell the people Mama told you so Can’t tell you what you’ll find Maybe love will grant you peace of mind Dig a little deeper and you’ll know - Miss Froggy, - Ma’am ? - Might I have a word? - Yes, Ma’am. You’s a hard one, that’s what I heard Your daddy was a loving man Family through and through You your daddy’s daughter What he had in him you got in you You got to dig a little deeper For you it’s gonna be tough You got to dig a little deeper You ain’t dug near far enough Dig down deep inside yourself You’ll find out what you need Blue skies and sunshine guaranteed Open up the windows Let in the light children Blue skies and sunshine Blue skies and sunshine Blue skies and sunshine Guaranteed…"
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Well, Miss Froggy? Do you understand what you need now, child?"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Yes! I do, Mama Odie. I need to dig a little deeper and work even harder to get my restaurant."
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"All right y’all, one more time. It don’t matter what you look like It don’t… Nobody goin’ to sing with Ray? Okay."
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Well, if you y'all are set on bein’ human, there’s only one way. Gumbo, gumbo in the pot, We need a princess. Whatcha got?!"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Lottie? But she'ss not a princess!
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Oh, hush up and look at gumbo!"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"That’s right … Big Daddy is king of Mardi Gras parade. So, that makes Lottie… A princess."
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Yes it does, but only ‘til midnight, when Mardi Gras is over. Hop along, you only got ‘til the end to got that princess to kiss you. Once she does … Boom! You both turn’ human."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,That doesn’t give us much time at all.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"What about me, Mama? I want to be human too, so I can play jazz with the big boys. I want fingers, and toes, and a belly button, Not the kind that sticks out, but the kind that goes in…"
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Jabber Jaws, you dig little deeper, you’ll find everythin’ you need. C’mon, C’mon, C’mon… You got a river to run here, darling. Y’all best get to swimmin’."
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,Wait… I’ve got a better idea.
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,"They got guns! Man, that is one Killer Diller costume. Hey gator, can you blow that horn? Come on, stay in with us, We're playing on Mardi Gras."
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,We can't miss this. Little Louis gonna finally play with the big boys.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Naveen, you comin’?"
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Whoa, whoa, whoa, cap’. You are makin’ googoo eyes on my girl? I will make some shoes out of you."
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"I knew it, I knew it, I knew it! You come here, you…"
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,I can’t wait to tell chere.
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Right, you bet…"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Where are you taking me?
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Oh… All my years. No one’s ever done anything like this for me.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,What’s this? You minced!
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"No, it’s cute."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,There it is!
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Oh, can you just picture it? All lit up like the Fourth of July."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,It should be elegant.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,You know a good ukulele player?
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,I’ll talk to the owner … Owner says…yes. Folks are gonna be comin’ together from all walks of life just to get a taste of our food.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Oh no, no, no. My Daddy… He always wanted open this restaurant. He died before he could see it happened. But tomorrow … with your help, our dreams are finally comin’ true."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"If I don’t deliver that money first thing tomorrow, I lose this place forever."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Evangeline … I’ve always been so sure about what i wanted. But now … What do I do? Please tell me.
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"Prince Naveen, darlin’. You better hurry up. Don’t wanna be late for our Mardi Gras weddin’."
The Princess and the Frog,Lawrence,Male,Caucasian,New Orleans,Antagonist,False,False,"Getting dressed. Just a few moments, my dear Charlotte."
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"Okay, honeylame. We’ll been waitin’ in the packwood. Daddy, start the car!"
The Princess and the Frog,Lawrence,Male,Caucasian,New Orleans,Antagonist,False,False,"Oh, heavens … I’m doomed. Ow! Dr. Facilier: No, Larry. I’m the one who’s doomed. Less me get that frog’s blood… We are back in business, boys."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Ray. Have you seen Naveen?
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Look at you, where’s the ring at?"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,What are you talking about?
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Well, if captain say nothing I ain’t gonna say nothing Because old Ray sealed up tight as a drum you ain’t got nothin’ out of me, no!"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Ray?
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Okay, captain ain’t gonna marry Charlotte, he gonna marry you! Soon as he get himself kissed, and you both turn human, he go find a job, get you that restaurant.... I said too much, didn’t I?"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"You said just enough, Ray! Thank you, Evangeline. He was trying to propose, that’s what all that fun was about. And here I thought, all he wanted was to marry a rich girl."
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,Rhat are we looking for in here?
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"You just keep your eyes at one of of the biggest godies float with a Mardi Gras princess about to kissed herself a …a frog. Dear beloved, we are gathered here tonight in this fine celebration to join together this prince and this young woman in holy matrimony."
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Oh, no, this can’t be right, darlin’. Then how you can still be a frog? Mama Odie…she’s…"
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"I know what we’ve seen with our eyes but… If we just go back there, we gonna find that your fairy tale come true."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Just because you wish for somethin’, doesn’t make it true."
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,It’s like my Evangeline always said to me …
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Evangeline is nothing but a star, Ray! A big ball of hot air a million miles from here. Open your eyes now! Before you get hurted."
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"She’s just big in a broken heart… That’s all it is. Come on Evangeline. We gonna show chere the truth. If any of you, object to the union of this two people speak now or forever hold your peace."
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Cap, what are you doing, son? …as long as you both shall live?"
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Is that you, cap?"
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"I can’t hear you, I’ll go get you out of this box. …as long as you both shall live?"
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"Oh, I do. Then so, by the power invested in me by the state of Louisiana ,I now pronounce you … Man and. .."
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Prince Naveen!
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Goodness gracious! Are you all right?
The Princess and the Frog,Lawrence,Male,Caucasian,New Orleans,Antagonist,False,False,I just need a moment to compose myself.
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Cheese and crackers!
The Princess and the Frog,Lawrence,Male,Caucasian,New Orleans,Antagonist,False,False,It’s payback for all those years of… Humiliation. Dr. Facilier: Get your royal rump back on that wedding cake and finish this deal. What is he doing? Stop him!
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,I got him. it got me too!
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,"Ray? Hey, why did you stop? He's a real gator!"
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,Chere! Chere!
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Ray?
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,This proves what we saw ain’t what we thought we saw.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,What is this?
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"It’s a voodoo hayacail! The Shadow Man, he’s been usin’ it for the... You can’t let Shadow Man get this, no matter what. Now run girl, run! Do not make me light my butt! I'm going to get you1 I got a lot more of me! Come here, you! Who's next?"
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,Ray! What … Ray?
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Back off or I’m gonna break this into a million pieces!
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Naveen? Dr. Facilier: Now, isn’t this whole life better than hoppin’ around bayou for the rest of your life?"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Shadow Man? Dr. Facilier: Got a head to you, Tiana. When you dream, you dream big. Just look at this place! Gonna be the crown jewel of the Crescent City. And all you got to do, to make this reality It’s handle that little talisman of mine."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"No. This-this is not right. Dr. Facilier: Come on, darlin’. Think of everything you sacrificed. Girl, all you ever do is work. I told y’all she wouldn’t come. Dr. Facilier: Think of all those maecenas who doubted you. You ain’t never gonna get enough for the dang payment. Woman of your background, you better off will y’all. Dr. Facilier: And don’t forget your poor Daddy. Now, that was one hard working man. See you tomorrow, James! Dr. Facilier: Double, sometimes triple shifts. Never let know how bone tired, beat darlin’ really was. Daddy! Hey, baby cakes. Dr. Facilier: Shame on that hard work, didn’t amount much more than a busted up, old gumbo pot and a dream that never get off the back porch. But you? You can give your poor Daddy everything he ever wanted. Come on, Tiana. You’re almost there."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"My Daddy never did get what he wanted. But he had what he needed. He had love. Never lost a sight what was really important. Dr, Falcilier: Easy with that! Careful!"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"And neither will I. Dr. Facilier: Y'all shoulda taken ma deal.  Now, you're gonna spend the rest o' your life bein' a slimy little frog!"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"I got news for you, Shadow Man. It's not slime, it's mucus! Dr. Facilier: No! NO!!  How am I ever gonna pay back my debt?!"
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Prince! Prince Naveen! Your shy and retirin’ bride to be completely is gettin’ antsy!
The Princess and the Frog,Lawrence,Male,Caucasian,New Orleans,Antagonist,False,False,"Hello, darling!"
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,AAAAAAAAHHHHHHHHHHHH!!!!!!
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Did you say prince?
The Princess and the Frog,Big Daddy,Male,Caucasian,New Orleans,Antagonist,False,False,"Boys, drag this maggot down to the Parish prison."
The Princess and the Frog,Lawrence,Male,Caucasian,New Orleans,Antagonist,False,False,I’m completely innocent. The Shadow Man bamboozled me.
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"Goodness gracious! This is so much to absorb. Let me see if I got this right. If I kiss you before midnight, you and Tiana will turn human again, and then we gonna get ourselves married and live happily ever after! The end!"
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"Anything you want, sugar. Pucker up, buttercup!"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Wait!
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Tiana?
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Don’t do this.
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,I won’t let you!
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"My dream? My dream wouldn’t be complete without you in it. I love you, Naveen."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Warts and all.
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"All my life, I read about true love and fairytales, and… Tia, you found it! I’ll kiss him! For you, honey! No marriage required. Oh my word! M-maybe that ol’ clock’s a little fast! I’m so sorry."
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,Tiana! Naveen!
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,Shadow Man done laid poor Ray low!
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Ray...
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,He’s hurtin’ awful bad.
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Hey, chere... How come, y’all still…"
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"We are stayin’ frogs, Ray."
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Oh, I like that very much. Evangeline like that too. So, by the power invested in me … I now pronounce you frog and wife. Get to it, Hop Lone, and give your lovely bride some sugar. Congratulations! This gonna be good!"
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Like I told y’all, kissing a princess breaks the spell."
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,A princess. You just kissed yourself a princess!
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Who would’ve thought the prince would've had a younger brother. How old did you say you were? I’m six and a half.
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"Well, I've waited this long. Grab somebody, come on down Bring your paintbrush, we’re painting the town There’s some sweetness going around Dreams do come true in New Orleans."
